"blog_text","header","url","user","date","popularity","like_fave","share_rtwt","id","like_fav_group","shr_rtwt_group","source","polarity","polarity_confidence","subjectivity","subjectivity_confidence"
"my brilliant career services #adelunimovies","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/575919161576042496","@AdelUniUnion","12:20 AM - 12 Mar 2015","[]",NA,NA,313,"None","None","twitter","positive",0.845708718031838,"subjective",0.999521695543418
"mystery smoothie game on #barrsmithlawns at      am   get involved   win #fringeclub passes #uaoweek pic twitter com h ymkpr pl","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/437741656490532864","@AdelUniUnion","4:11 PM - 23 Feb 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,683,"None","Low","twitter","neutral",0.997811753592874,"objective",0.999999999999925
"nacho march o nacho marches over to roseworthy tomorrow        on the union lawns  free nachos   soda for members  pic twitter com gnr zbxi k","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/580549474814017536","@AdelUniUnion","6:59 PM - 24 Mar 2015","[]",NA,NA,284,"None","None","twitter","neutral",0.998644982463678,"objective",0.999991937087589
"national campus band comp comes to  adelaide unibar tonight  heat    doors open at       heat       tomorrow   thurs  pic twitter com cydxjlu ex","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/630967648000475137","@AdelUniUnion","10:03 PM - 10 Aug 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,84,"Low","Low","twitter","neutral",0.999086061111686,"objective",1
"nd place goes to #bottlerockets sound system at the adelaide uni leg of the #nationalcampusbandcompetition pic twitter com w fskpppdv","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/507524163536318465","@AdelUniUnion","6:42 AM - 4 Sep 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,526,"None","Low","twitter","neutral",0.992566595323152,"objective",1
"need a summer lab coat   waite union office will be reopening this friday   a summer lab coat is the same as a regular lab coat","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/552659391330004992","@AdelUniUnion","6:54 PM - 6 Jan 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,436,"None","Low","twitter","positive",0.597551244403484,"objective",0.999999999999919
"need to stress less  the union   src present stress less day tomorrow on barr smith lawn  includes a bouncy castle","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/527023273020649472","@AdelUniUnion","2:05 AM - 28 Oct 2014","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,474,"Low","Low","twitter","neutral",0.547602690419476,"objective",0.996189292884891
"never quite get used to emptying my  adeluniunion  locker   knowing itll be the last time you see this for   months pic twitter com j n uvrdje","twitter_hashtag_AdelUniUnion","https://twitter.com/bbgum_princen/status/662491666599669760","@bbgum_princen","8:48 PM - 5 Nov 2015","[u'Retweet:1', u'Retweeted:1', u'Like:3', u'Liked:3']",3,1,44,"Medium","Low","twitter","neutral",0.833141043061909,"subjective",1
"new auu board directors in order  yiran tan  progress  jue lu  progress  georgina morphett  activate  rhys williams  foru   adi rai  indygo","twitter_hashtag_AdelUniUnion","https://twitter.com/OnDitMagazine/status/507853680373022720","@OnDitMagazine","4:32 AM - 5 Sep 2014","[u'Retweet:3', u'Retweeted:3', u'Like:2', u'Liked:2']",2,3,523,"Low","Medium","twitter","neutral",0.805874933160924,"objective",0.999999999999021
"new job vacancies   tutoring  admin  construction  sales and plenty more  apply for a quality casual job at","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/451870088224706560","@AdelUniUnion","4:53 PM - 3 Apr 2014","[]",NA,NA,626,"None","None","twitter","neutral",0.62864614107638,"objective",0.999994902585795
"next thurs is #auoweek day    hook up feat    unique social events  volunteering   community day   comedy on campus pic twitter com xjka i nij","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/568250405429194752","@AdelUniUnion","7:27 PM - 18 Feb 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,418,"None","Low","twitter","neutral",0.931028948570745,"objective",1
"nexus             leagues under the sea #adelunibooks  unionauu","twitter_hashtag_AdelUniUnion","https://twitter.com/Hi_God__Help_Me/status/581012280805961728","@Hi_God__Help_Me","1:38 AM - 26 Mar 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,258,"None","Low","twitter","neutral",0.735913319991986,"objective",1
"nominations for auu elections      close today  pm  get forms online   from union offices   pic twitter com pqsbr srqf","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/500094229213765632","@AdelUniUnion","6:38 PM - 14 Aug 2014","[]",NA,NA,560,"None","None","twitter","neutral",0.999378002129838,"objective",1
"nominations for clubs committee close at   pm today  dont forget","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/526950221016621056","@AdelUniUnion","9:14 PM - 27 Oct 2014","[]",NA,NA,475,"None","None","twitter","neutral",0.842179123410741,"objective",0.969848032368018
"not sure what to do over the mid semester break  write for us  ondit adelaide edu au","twitter_hashtag_AdelUniUnion","https://twitter.com/OnDitMagazine/status/587425964688220161","@OnDitMagazine","6:23 PM - 12 Apr 2015","[u'Retweet:4', u'Retweeted:4']",NA,4,189,"None","Medium","twitter","neutral",0.822547720695864,"subjective",1
"now the famous scene of linda kowalski wearing the most uncomfortable piece of swimwear ever imagined  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573753930942828545","@AdelUniUnion","11:56 PM - 5 Mar 2015","[]",NA,NA,354,"None","None","twitter","negative",0.486160895930964,"objective",0.993448854140901
"o week grad party at  fancyburgers friday  special prices for students between    pm  students get     off all purchases with student card","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/438932683746320384","@AdelUniUnion","11:04 PM - 26 Feb 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,656,"None","Low","twitter","neutral",0.982528700428908,"objective",0.999999999945182
"odirector registrations close tomorrow  last chance to sign up for a great role so do it now","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/379511262377693184","@AdelUniUnion","12:45 AM - 16 Sep 2013","[]",NA,NA,739,"None","None","twitter","neutral",0.83144727079398,"subjective",1
"of     cmlangford   you can still contact them via           or studentcare adelaide edu au for help or to arrange an appointment","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/628745389311700996","@AdelUniUnion","6:52 PM - 4 Aug 2015","[]",NA,NA,89,"None","None","twitter","neutral",0.914583955451122,"subjective",1
"of    hi  cmlangford    student care regularly visit waite and roseworthy but are not there permanently","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/628744931063033856","@AdelUniUnion","6:50 PM - 4 Aug 2015","[]",NA,NA,90,"None","None","twitter","neutral",0.435453205922582,"subjective",1
"of mawson men #johnsteinbeck #adelunibooks pic twitter com ifopj aqr","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/581003903468113921","@AdelUniUnion","1:04 AM - 26 Mar 2015","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,261,"Low","Low","twitter","neutral",0.997149792916724,"subjective",0.999404601076724
"oh heres the scene we were thinking of  less bi planes than we remember   #crocodiledundee #auuaussiefilmfest pic twitter com u  vgkoohv","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573763611996217344","@AdelUniUnion","12:34 AM - 6 Mar 2015","[]",NA,NA,340,"None","None","twitter","neutral",0.986689804993653,"subjective",1
"oh mick you cant say gday to everyone in new york  struth  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573759002787471360","@AdelUniUnion","12:16 AM - 6 Mar 2015","[]",NA,NA,346,"None","None","twitter","neutral",0.611004805945311,"subjective",1
"oh no  that pimp is back with two of least intimating thugs ever  they look like square dancers  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573768126975766528","@AdelUniUnion","12:52 AM - 6 Mar 2015","[]",NA,NA,335,"None","None","twitter","negative",0.878034628294957,"subjective",1
"oh no that mugger has a knife  how you gonna get out of this one mick  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573764525414993920","@AdelUniUnion","12:38 AM - 6 Mar 2015","[]",NA,NA,339,"None","None","twitter","negative",0.892144294810817,"subjective",1
"oh yeah  pic twitter com y xtwvlhc","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/613211245928296449","@AdelUniUnion","10:05 PM - 22 Jun 2015","[]",NA,NA,130,"None","None","twitter","neutral",0.980415416055719,"subjective",1
"on campus  come get the scoop on uni life at scott theatre  uni lowdown  #standupcomedy starts at   pm  pic twitter com md ve gwre","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/567539585861705728","@AdelUniUnion","8:22 PM - 16 Feb 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,422,"None","Low","twitter","neutral",0.992428919944814,"objective",0.999999998921486
"on campus this wednesday    great events on campus  rural studentss morning tea    am  summer expo    am   srcs education forum   pm","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/521468811459846145","@AdelUniUnion","6:13 PM - 12 Oct 2014","[]",NA,NA,495,"None","None","twitter","neutral",0.555670102675648,"objective",1
"on dita von tease #adelunicelebrities","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/586086410966269953","@AdelUniUnion","1:41 AM - 9 Apr 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,202,"Low","Low","twitter","neutral",0.67353023610186,"objective",0.772122978114184
"on ditz deathrays #adelunibands","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/583523321456664577","@AdelUniUnion","11:56 PM - 1 Apr 2015","[]",NA,NA,242,"None","None","twitter","neutral",0.839048876417378,"objective",0.863606192234391
"on right now at the cloisters  a free re o day bbq thanks to  unionauu   bo pic twitter com yfhmeoj ai","twitter_hashtag_AdelUniUnion","https://twitter.com/UniofAdelaide/status/493942324406132737","@UniofAdelaide","7:13 PM - 28 Jul 2014","[u'Retweet:5', u'Retweeted:5', u'Like:2', u'Liked:2']",2,5,595,"Low","Medium","twitter","neutral",0.975784411212863,"objective",0.999999999992639
"one last day of #exams  warning  parking may be limited tomorrow due to a pop culture expo   a design market  pic twitter com rjflwhhnvd","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/535683135078289408","@AdelUniUnion","10:36 PM - 20 Nov 2014","[]",NA,NA,453,"None","None","twitter","neutral",0.99623048128465,"objective",0.999997916871063
"one of cinemas better jokes about a bidet  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573759427309785088","@AdelUniUnion","12:18 AM - 6 Mar 2015","[]",NA,NA,345,"None","None","twitter","negative",0.587840906925267,"objective",0.99999969272279
"one union staff member remarked oh the #ducklings are getting big  but on closer inspection    pic twitter com yktje j  m","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/534959371696881664","@AdelUniUnion","10:40 PM - 18 Nov 2014","[u'Retweet:1', u'Retweeted:1', u'Like:2', u'Liked:2']",2,1,454,"Low","Low","twitter","neutral",0.984876639904691,"subjective",1
"only four more days #atthecloisters tickets here or the union office   pic twitter com   p rlala","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/493609963319599104","@AdelUniUnion","9:12 PM - 27 Jul 2014","[u'Retweet:1', u'Retweeted:1']",NA,1,597,"None","Low","twitter","neutral",0.998440003902383,"objective",0.999999999220608
"or assault him in a restaurant  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573760259690364928","@AdelUniUnion","12:21 AM - 6 Mar 2015","[]",NA,NA,343,"None","None","twitter","neutral",0.78621932549075,"subjective",1
"our #crafternoon stall has been a hit  cheers student experience directors for running some very cool #uaoweek stalls pic twitter com bxtyrekcyr","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570094593330393088","@AdelUniUnion","9:35 PM - 23 Feb 2015","[]",NA,NA,399,"None","None","twitter","neutral",0.810535073706926,"objective",0.999083578198367
"our complete #auoweek schedule is online now   pic twitter com x eoebxh l","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/568692190827794433","@AdelUniUnion","12:42 AM - 20 Feb 2015","[u'Retweet:2', u'Retweeted:2', u'Like:1', u'Liked:1']",1,2,415,"Low","Low","twitter","neutral",0.986223046456088,"objective",0.999999999869729
"our free members bbq is going on the road  frome road  tomorrow       am well be in front of the med school  dont forget your union card","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/582790109260431360","@AdelUniUnion","11:22 PM - 30 Mar 2015","[u'Retweet:2', u'Retweeted:2', u'Like:1', u'Liked:1']",1,2,252,"Low","Low","twitter","neutral",0.77199207860779,"objective",0.999997139133567
"our late afternoon acoustic line up has kicked off w  max savage   the false idols  come enjoy the tunes in a compfy union bean bag #uaoweek","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570087161237606400","@AdelUniUnion","9:05 PM - 23 Feb 2015","[]",NA,NA,401,"None","None","twitter","negative",0.958687429882367,"subjective",0.955246439172097
"our milkshake will be bringing all the boys  and girls  the barr smith lawns at      pm  the fears are back for round    #uaoweek","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570448150437056513","@AdelUniUnion","9:00 PM - 24 Feb 2015","[]",NA,NA,384,"None","None","twitter","neutral",0.906117913364505,"subjective",1
"our office re opens today  come say hi","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/554449980035842048","@AdelUniUnion","5:29 PM - 11 Jan 2015","[u'Retweet:1', u'Retweeted:1']",NA,1,434,"None","Low","twitter","neutral",0.920068842042692,"subjective",1
"our rad oweek hosts  bellsy lori    patmeynell with the three amigos    eliocomposer  #uaoweek ol  pic twitter com ho vj ssqt","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/570094108242374656","@AdelUniUnion","9:33 PM - 23 Feb 2015","[u'Retweet:1', u'Retweeted:1', u'Like:1', u'Liked:1']",1,1,400,"Low","Low","twitter","neutral",0.996673688734781,"objective",1
"ow  call work and tell them i wont be in tomorrow  pic twitter com wce aswurv","twitter_hashtag_AdelUniUnion","https://twitter.com/Simpsons_tweets/status/666604610954530816","@Simpsons_tweets","5:11 AM - 17 Nov 2015","[u'Retweet:299', u'Retweeted:299', u'Like:370', u'Liked:370']",370,299,14,"High","High","twitter","neutral",0.998541012531958,"subjective",1
"parking too expensive  leave the car at an adelaide metro park n ride and transfer to your bus  train or tram","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/443167641377599488","@AdelUniUnion","4:32 PM - 10 Mar 2014","[]",NA,NA,647,"None","None","twitter","neutral",0.854179670050523,"objective",0.999999944339512
"paul hogan just referenced skippy  marvel cinematic universe style cross over probably on the cards  #crocodiledundee #auuaussiefilmfest","twitter_hashtag_AdelUniUnion","https://twitter.com/AdelUniUnion/status/573752770894782464","@AdelUniUnion","11:51 PM - 5 Mar 2015","[]",NA,NA,356,"None","None","twitter","neutral",0.671885437864349,"objective",0.53913856679584
